,Address,prediction,label,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract),total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract
1660,0xc249fe0288e75e47e62b138de8d020c9fee5a9f5,Illicit,Illicit,0.0,64.99,208503.18,0,3208,1,1043,0,0.0,7.0,0.052124,0.0,0.0,0.0,0,0,0,3209,0.0,167.2123818,0,167.2123818,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,0xcd88045ecc901dd6e0beb11381d42c10429042b4,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
3860,0x5c10869f9893067cb9e7d14c962d9502e4f000e5,Normal,Normal,1.67,0.0,5.0,3,2,0,2,3,524.82911,1476.17089,1000.5,0.12,1452.680984,666.999528,0,0,0,5,2000.998585,2001.0,0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,0x5a13caa82851342e14cd2ad0257707cddb8a31b7,Normal,Normal,0.0,16.27,11469.05,0,705,1,16,0,0.0,0.5,0.002255,0.0,0.0,0.0,0,0,0,706,0.0,1.59,0,1.59,4.0,19.87684625,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.802265,4.969212,0.0,0.0,0.0,0.0,0.0,0.0
2093,0xf63164c4912aed27cd900f92fe5a66f1ebe5c0ce,Illicit,Illicit,96296.88,3549.08,220986.38,2,8,0,8,2,0.005,1.000346,0.643517,0.18375,4.94,2.561875,0,0,0,10,5.12375,5.14813418,0,0.02438418,3.0,115.5115926,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.141593,99.0,38.503864,0.0,0.0,0.0,0.0,0.0,0.0
1414,0xa490730ce2a97ec9f81f08fdb0eede36d6319bbd,Illicit,Illicit,0.0,39558.81,197794.07,0,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4211,0xa5dbeeed53380e990aea2f3c91bddfaff2ca95e2,Normal,Normal,0.0,40015.56,1050441.85,1,26,0,8,1,0.000471,240.918499,16.715101,25.0,25.0,25.0,0,0,0,27,25.0,434.5926189,0,409.5926189,17.0,7133.284471,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4863.819875,419.604969,0.0,0.0,0.0,0.0,0.0,0.0
1273,0x92fa227d01dededae2a50b9da02413c48a872424,Illicit,Illicit,383.44,0.0,766.88,2,1,0,1,1,0.51966,0.51966,0.51966,0.001,0.51677,0.258885,0,0,0,3,0.51776969,0.51965969,0,0.00189,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
2886,0x8f7a674b219fc8b2f8c1d170edecf665c78c58c2,Normal,Normal,24.87,0.28,75.18,3,2,0,2,3,39.354838,61.645162,50.5,1.28126,55.646757,33.666015,0,0,0,5,100.9980437,101.0,0,0.001956288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,0xf1796618a78cd3637b65328b0ba0ea2623c8532a,Normal,Normal,724.82,12083.84,648654.47,28,52,0,1,1,0.045446,1.000525,0.42084,0.493315,0.999897,0.778584,0,0,0,80,21.80036343,21.88370467,0,0.08334124,1.0,2.06597089,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.065971,2.065971,2.065971,0.0,0.0,0.0,0.0,0.0,0.0
1574,0xb70557d641af8ea5e94ac1569e6121d6a9bb30dd,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,0x3fbda35fd333a7bd863e66ee18ed5282a76203f2,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
2637,0x5ed910ac4f9bd605a31bfb4a2109a1dd2a2c8bea,Normal,Normal,3.52,1728.65,181878.07,105,105,0,4,1,0.4707,53.339477,16.400384,0.47025,53.339027,16.420271,0,0,0,210,1724.128435,1722.040347,0,-2.088088053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,0xedf3880cdaa83ad118e77a5d0040d25bdc36f5bd,Normal,Normal,52.38,1958.83,919878.6,434,458,0,4,1,0.031974,5.766631,1.654884,0.997529,7.610485,1.745293,0,0,0,892,757.456997,757.9368319,0,0.479834893,6.0,50432.82276,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,50121.0,8405.470459,0.0,0.0,0.0,0.0,0.0,0.0
1254,0x902d0d5bb6a34307bbd1da33e61ae1654b6cbe1e,Illicit,Illicit,0.0,406.32,2437.9,0,6,1,6,0,0.01,1.0,0.34753,0.0,0.0,0.0,0,0,0,7,0.0,2.08518169,0,2.08518169,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
1624,0xbc83d48dd0cd9c3f47bab6436defeb334b563f4c,Illicit,Illicit,7933.56,8059.66,111700.35,9,5,0,4,6,0.002,0.5,0.1984,0.00012,0.45,0.109736,0,0,0,14,0.98762,0.992,0,0.00438,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
734,0x52005b77fbebf53cfd9527a388f58d0431aaaa3e,Illicit,Illicit,6979.59,1784.7,161485.95,17,24,0,20,7,0.002,11.916966,1.648497,0.0079,12.8,2.326631,0,0,0,41,39.55273468,39.56392978,0,0.0111951,3.0,163.82708,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,158.82708,54.609027,0.0,0.0,0.0,0.0,0.0,0.0
3893,0x636bb6e6f506a8eb6a8c5c2d9c8762f031584448,Normal,Normal,0.0,13143.94,105151.5,0,8,1,4,0,0.0,142.810344,56.943076,0.0,0.0,0.0,0,0,0,9,0.0,455.5446077,0,455.5446077,2.0,601.7139944,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.713994,600.0,300.856997,0.0,0.0,0.0,0.0,0.0,0.0
1679,0xc4625787be3fccff6ac2971945806acc167c8cbd,Illicit,Illicit,703.77,100.96,2316.22,2,9,0,9,2,0.05,3.6385,0.808861,3.63,3.64,3.635,0,0,0,11,7.27,7.279750918,0,0.009750918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0x05dd62c007cde143b402fa5da3937c40c70b4b14,Illicit,Illicit,8921.53,538.88,126876.83,8,103,0,101,5,0.005,420.0,6.07761,0.0,250.0,78.248789,0,0,0,111,625.990313,625.9938806,0,0.003567522,6.0,12262.38466,12261.04766,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10389.14506,3065.596166,1871.902601,10389.14506,6130.523832,0.0,0.0,0.0
1941,0xe4837a2ece6832babedc2be30bb92da6fa42f484,Illicit,Illicit,26315.1,539.17,135888.82,5,8,0,8,3,0.00055,1.129367,0.622019,0.34,2.532036,0.992407,0,0,0,13,4.96203606,4.97615446,0,0.0141184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2393,0x2a5ee9b4307a0030982ed00ca7e904a20fc53a12,Normal,Normal,530.19,192.89,658496.57,116,3095,0,3,6,1.013785,289.684512,5.011661,0.0,1054.0,133.715845,0,0,0,3211,15511.03806,15511.09234,0,0.054279056,5.0,604.3139398,3.778569501,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.53537,600.0,201.43798,1.88907,1.8895,1.889285,0.0,0.0,0.0
821,0x5cf03f522dcbe4efeed2462759da179b50230969,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
30,0x03f034fb47965123ea4148e3147e2cfdc5b1f7a5,Illicit,Illicit,9999.38,8870.62,506263.28,32,21,0,14,32,0.1,7.0,1.02597,0.00015,6.99,0.671358,0,0,0,53,21.48345,21.54536359,0,0.061913592,5.0,1477.37,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1000.0,295.474,0.0,0.0,0.0,0.0,0.0,0.0
3405,0xfc844e109a5b7a8e9f0ebf2627b82938fd16f9de,Normal,Normal,161.92,0.82,325.48,2,2,0,2,2,50.160053,50.839947,50.5,5.0,95.998974,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,0xdad1b9edb80964f2bbb45b4a98546f09c8d48a23,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,0x8e683b00c59c997fdb11ab03cd8a8c4f2aeaa321,Normal,Normal,164.42,0.61,330.05,2,2,0,2,2,2.79414,98.20586,50.5,0.154,100.844974,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3544,0x19031dc08cdb21754477c2e7141b24cfd68be845,Normal,Normal,0.0,10645.46,883573.28,0,83,0,1,0,0.017321,3.010853,1.160579,0.0,0.0,0.0,0,0,0,83,0.0,96.32809722,0,96.32809722,14.0,4613.54825,0.0,0.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1500.0,329.539161,0.0,0.0,0.0,0.0,0.0,0.0
2465,0x382afad8f70a91195bc227be97c5f137572f4056,Normal,Normal,25.14,0.08,75.58,3,2,0,2,3,11.622077,89.377923,50.5,10.0,54.616874,33.666163,0,0,0,5,100.998488,101.0,0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4362,0xc19003417caa2852236c0727e572e4339102e5a2,Illicit,Normal,1437.35,7484.54,186815.75,5,24,0,2,5,0.000193,0.1207,0.011878,0.005,0.11,0.0554,0,0,0,29,0.277,0.28507527,0,0.00807527,1.0,1e-12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,0x718ee443ffdf50b30a5e8226d4ff71e605c5ca7c,Illicit,Illicit,0.0,0.0,328.67,1,1,0,1,1,0.51,0.51,0.51,0.508614,0.508614,0.508614,0,0,0,2,0.508614,0.51,0,0.001386,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
3626,0x29f23ea94c6a29d6f288bddff69a6fd23d98491d,Normal,Normal,8158.39,4456.62,701838.67,68,33,0,21,38,0.01,50.16,8.228042,0.0,40.0,4.293162,0,0,0,101,291.935,271.5253718,0,-20.40962819,86.0,72544.43093,44157.87114,0.0,13.0,32.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,21000.0,1036.349013,0.0,11600.0,2759.866946,0.0,0.0,0.0
337,0x24f7ea54d9cdb021c0788caab3c1796aa8b2c161,Illicit,Illicit,0.0,158.08,7884.8,1,7,0,5,1,0.49,1.077996,0.584804,4.092768,4.092768,4.092768,0,0,0,8,4.09276774,4.09362874,0,0.000861,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
62,0x075dc757633700b257e090d62b62aac5997a99d4,Illicit,Illicit,0.0,0.0,13480.93,1,1,0,1,1,0.469,0.469,0.469,0.468,0.468,0.468,0,0,0,2,0.468,0.469,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,0xb37da5c9179345341fe50d37cfc961ba47c01f9a,Illicit,Illicit,563.13,65.56,3000.55,3,20,0,19,2,0.01,11.30058,1.550288,0.5,15.501688,10.333896,0,0,0,23,31.00168809,31.00575009,0,0.004062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,0xbf0a4a57d66ec0eb94dce2fd0a4aa57f8b0a2530,Illicit,Illicit,0.0,96705.4,386823.58,1,4,0,4,1,0.010009,1.032936,0.537775,2.150952,2.150952,2.150952,0,0,0,5,2.15095203,2.151099034,0,0.000147004,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
357,0x2784574e2405a7d3be1259b5f00412ae652018f4,Illicit,Illicit,0.0,54.28,265139.1,1,12,0,11,1,0.009,5.297073,1.482638,17.79079,17.79079,17.79079,0,0,0,13,17.79078955,17.79165055,0,0.000861,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,0xf8e676094628776690dbf83fa31f08aa14fd3fb8,Normal,Illicit,1315.41,17.33,19765.78,15,2,3,2,4,0.8,4.04141,2.420705,0.0,4.266684,0.317779,0,0,0,20,4.766684133,4.84141026,0,0.074726127,3.0,0.452004705,112000000000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.452005,0.452005,0.452005,100000000.0,112000000000.0,56147560976.0,0.0,0.0,0.0
4408,0xcbcc0f036ed4788f63fc0fee32873d6a7487b908,Normal,Normal,0.0,5.57,55675.48,0,9999,1,2970,0,0.0,0.7,7e-05,0.0,0.0,0.0,0,0,0,10000,0.0,0.7,0,0.7,59.0,8516.888893,100.0,3.86e-06,1.0,22.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,2500.0,230.186186,100.0,100.0,100.0,0.0,0.0,0.0
3686,0x353cee5ee88430078eec0299efb50e87b79f2c49,Normal,Normal,154657.51,0.0,463972.53,3,1,0,1,2,1.689931,1.689931,1.689931,0.024716,1.544289,0.563002,0,0,0,4,1.689005218,1.68993136,0,0.000926142,1.0,0.127296273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.127296,0.127296,0.127296,0.0,0.0,0.0,0.0,0.0,0.0
1215,0x8bda591ac93925f485cd420a47a48eba87985ea0,Illicit,Illicit,844.53,20893.5,170526.13,4,8,0,8,3,0.0,2.26,0.682519,1.0,2.25,1.6125,0,0,0,12,6.45,5.460153444,0,-0.989846556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2919,0x953386c45eb73be5c3d526cce34ab27cd05c3908,Normal,Normal,162.67,0.82,326.97,2,2,0,2,2,29.374791,71.625209,50.5,2.219673,98.779301,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,0x73c9b03b1dadea685f34b17ddafbc11bd6327b6d,Illicit,Illicit,285.4,475.24,7699.43,2,15,0,14,1,0.07854,6.654248,0.984639,6.0,8.765424,7.382712,0,0,0,17,14.76542423,14.76958223,0,0.004158,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
4435,0xce999bf709b978f6dc04e1980d3b38bdafbd600b,Normal,Normal,1612.71,16679.51,760209.75,37,42,0,6,20,0.00399,7.677981,0.352028,0.0,7.11,0.398664,0,0,0,79,14.75058057,14.78517291,0,0.034592335,2.0,250.0,250.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0
3831,0x5542729b87893319e3d320d4d1415f583898c433,Normal,Normal,0.0,0.0,0.0,0,1,0,1,0,0.001,0.001,0.001,0.0,0.0,0.0,0,0,0,1,0.0,0.001,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,0x9e24f242a0285782bde1409892fdc771979aae2b,Normal,Normal,17.62,0.0,52.87,3,1,0,1,3,101.0,101.0,101.0,0.299813,81.198633,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,0xd195077a274f6659b55ee1ac3ed1e8191e593bb8,Normal,Normal,165.15,0.82,331.93,2,2,0,2,2,7.175041,93.824959,50.5,0.021492,100.977482,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,0x6931e6948702245964dd446333c3bebd989d5e76,Illicit,Illicit,1294.01,21.93,2741.52,2,7,0,7,1,0.2,2.7,1.118571,3.3,4.529643,3.914821,0,0,0,9,7.829643,7.83,0,0.000357,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
3785,0x4b008893e9666912922f39f59395b1666faec519,Normal,Normal,8814.12,13942.91,611399.38,14,35,0,2,1,0.01,1.000242,0.157524,0.005,1.0,0.393266,0,0,0,49,5.505719076,5.513337614,0,0.007618537,4.0,322.1585073,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,319.755678,80.539627,0.0,0.0,0.0,0.0,0.0,0.0
4480,0xd73ee1d9945dbe36e55da3e83bcbf53028900100,Normal,Normal,1.57,0.0,4.72,3,2,0,2,3,526.361374,1474.638626,1000.5,1.089,1457.383348,666.999528,0,0,0,5,2000.998585,2001.0,0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0x259efb559a5d9ed64ccf44bd5188b325dc4738c8,Illicit,Illicit,0.0,0.0,5.28,1,1,0,1,1,0.499034,0.499034,0.499034,0.498824,0.498824,0.498824,0,0,0,2,0.498824,0.499034,0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,0x44ccccc2cc62a8b94ee6914f9b8eb42b1c19a2de,Normal,Normal,0.0,20171.02,60513.05,0,3,1,2,0,0.0,10.0,3.666667,0.0,0.0,0.0,0,0,0,4,0.0,11.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,0xc0510c1524b471bea915f2aa5f337a0bdee9223a,Normal,Normal,0.0,4833.24,517157.15,0,107,1,6,0,0.0,1.544205,0.402959,0.0,0.0,0.0,0,0,0,108,0.0,43.11659415,0,43.11659415,6.0,4.011857633,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.013493,0.668643,0.0,0.0,0.0,0.0,0.0,0.0
818,0x5c9b3fa74e0700a3cbffd168c7342799a163ba53,Illicit,Illicit,66347.63,1671.98,509576.77,7,27,0,22,6,0.05,5.99,1.690348,0.0001,13.289193,6.518499,0,0,0,34,45.62949002,45.6393952,0,0.00990518,6.0,467.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,365.0,77.833333,0.0,0.0,0.0,0.0,0.0,0.0
1147,0x85d642eafb5f15ef54852b57302040ab066ff2c4,Illicit,Illicit,86355.96,869.25,182273.67,2,11,0,10,2,0.5,5.0,1.407488,1.0,14.48065,7.740325,0,0,0,13,15.48064988,15.48237188,0,0.001722,4.0,1.337,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.337,0.33425,0.0,0.0,0.0,0.0,0.0,0.0
2440,0x3205f4a9f1246eba7618ce4bdc60a1716eab3fca,Normal,Normal,483.35,42.72,468699.97,921,551,0,12,323,0.227046,77.261364,6.602262,0.0,50.0,4.131875,0,0,0,1472,3805.456886,3637.846177,0,-167.6107093,943.0,3023996.158,3023386.006,0.0,361.0,24.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,95740.0,6841.620267,0.0,74910.45277,6034.702606,0.0,0.0,0.0
4481,0xd7a4aef46828dce2956b6386e0ff708aea1938db,Normal,Normal,9651.87,6163.15,1062048.9,73,58,0,44,54,0.001,3.94894,0.564018,0.0,4.52,0.416344,0,0,0,131,30.39311696,32.71301827,0,2.319901306,67.0,32492.25942,1231.329907,0.0,11.0,30.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,16888.0,613.061498,0.0,538.93789,87.952136,0.0,0.0,0.0
4403,0xcb159fa2cbfee563fdb9620928cf803bf4d16ef8,Normal,Normal,31553.72,6795.01,424257.28,10,16,0,10,4,0.0001,12.740509,1.668032,0.0,19.338331,2.865441,0,0,0,26,28.65441012,26.68851867,0,-1.96589145,14.0,41292.57962,30000.0,0.0,1.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,20000.0,3441.048302,1.0,29999.0,15000.0,0.0,0.0,0.0
3481,0x0c1b3a39917ec1d7dd50fec2b71c1bf9f9da3135,Normal,Normal,0.0,5822.22,17468.72,1,3,0,1,1,0.000559,34.055304,11.385288,34.155391,34.155391,34.155391,0,0,0,4,34.15539136,34.155863,0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,0x8255f34903440ff046169b12ea848ce6f083a631,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,0xd06f80a4b932d7247aba4a85decce6c2458c0654,Illicit,Illicit,0.0,31664.63,158323.15,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,0xa5a9d2beb1312fdfba81b8730cd468dfc42c4310,Normal,Normal,33.62,293.51,654.25,2,2,0,2,2,32.0,36.0,34.0,31.999496,35.999491,33.999493,0,0,0,4,67.99898656,68.0,0,0.001013439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,0x6d0aef62e321cf1afb74a4a305f380d9f5c34c8a,Illicit,Illicit,4.58,107.14,2701.45,5,25,0,23,2,0.001305,10.0,1.254398,0.008155,17.17,6.271105,0,0,0,30,31.35552467,31.35995267,0,0.004428,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0
104,0x0b21fd643aaaf5af800af67e14ebf4886be20164,Illicit,Illicit,24521.53,0.0,49043.07,2,1,0,1,2,10000.0,10000.0,10000.0,4999.999118,5000.0,4999.999559,0,0,0,3,9999.999118,10000.0,0,0.000882,4.0,1e-09,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,0xb09907aa45eb301d0c572bca073c00069a2374b7,Normal,Normal,164.66,0.0,329.32,2,1,0,1,2,101.0,101.0,101.0,0.086229,100.912745,50.499487,0,0,0,3,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
